"dive number","date","time","sample time (min)","sample depth (m)","sample temperature (C)","sample pressure (bar)","sample heartrate"
"127","2019-08-10","09:03:05","7:30","70.866",,,
"127","2019-08-10","09:03:05","7:40","72.695","27.222",,
"127","2019-08-10","09:03:05","7:50","74.432",,,
"127","2019-08-10","09:03:05","8:00","76.413",,,
"127","2019-08-10","09:03:05","8:10","78.181",,,
"127","2019-08-10","09:03:05","8:20","77.846",,,
"127","2019-08-10","09:03:05","8:30","77.785",,,
"127","2019-08-10","09:03:05","8:40","77.815",,,
"127","2019-08-10","09:03:05","8:50","78.059",,,
"127","2019-08-10","09:03:05","9:00","78.212",,,
"127","2019-08-10","09:03:05","9:10","78.273",,,
"127","2019-08-10","09:03:05","9:20","77.937","26.667",,
"127","2019-08-10","09:03:05","9:30","77.663",,,
"127","2019-08-10","09:03:05","9:40","77.633",,,
"127","2019-08-10","09:03:05","9:50","76.871",,,
"127","2019-08-10","09:03:05","10:00","76.718",,,
"127","2019-08-10","09:03:05","10:10","76.901",,,
"127","2019-08-10","09:03:05","10:20","76.932",,,
"127","2019-08-10","09:03:05","10:30","76.749",,,
"127","2019-08-10","09:03:05","10:40","76.566",,,
"127","2019-08-10","09:03:05","10:50","76.2",,,
"127","2019-08-10","09:03:05","11:00","76.078",,,
"127","2019-08-10","09:03:05","11:10","75.895",,,
"127","2019-08-10","09:03:05","11:20","75.712",,,
"127","2019-08-10","09:03:05","11:30","75.865",,,
"127","2019-08-10","09:03:05","11:40","75.895","26.111",,
"127","2019-08-10","09:03:05","11:50","74.615",,,
"127","2019-08-10","09:03:05","12:00","73.792",,,
"127","2019-08-10","09:03:05","12:10","73.061",,,
"127","2019-08-10","09:03:05","12:20","71.994",,,
"127","2019-08-10","09:03:05","12:30","71.323",,,
"127","2019-08-10","09:03:05","12:40","70.744",,,
"127","2019-08-10","09:03:05","12:50","69.769",,,
"127","2019-08-10","09:03:05","13:00","69.098",,,
"127","2019-08-10","09:03:05","13:10","68.123",,,
"127","2019-08-10","09:03:05","13:20","67.3",,,
"127","2019-08-10","09:03:05","13:30","66.416",,,
"127","2019-08-10","09:03:05","13:40","65.745",,,
"127","2019-08-10","09:03:05","13:50","64.8",,,
"127","2019-08-10","09:03:05","14:00","64.465",,,
"127","2019-08-10","09:03:05","14:10","64.221",,,
"127","2019-08-10","09:03:05","14:20","63.642",,,
"127","2019-08-10","09:03:05","14:30","63.307",,,
"127","2019-08-10","09:03:05","14:40","63.185",,,
"127","2019-08-10","09:03:05","14:50","63.002",,,
"127","2019-08-10","09:03:05","15:00","62.606",,,
"127","2019-08-10","09:03:05","15:10","60.96",,,
"127","2019-08-10","09:03:05","15:20","61.265",,,
"127","2019-08-10","09:03:05","15:30","61.478",,,
"127","2019-08-10","09:03:05","15:40","61.021",,,
"127","2019-08-10","09:03:05","15:50","60.808",,,
"127","2019-08-10","09:03:05","16:00","60.93",,,
"127","2019-08-10","09:03:05","16:10","60.747",,,
"127","2019-08-10","09:03:05","16:20","60.686",,,
"127","2019-08-10","09:03:05","16:30","60.655",,,
"127","2019-08-10","09:03:05","16:40","59.954",,,
"127","2019-08-10","09:03:05","16:50","59.863",,,
"127","2019-08-10","09:03:05","17:00","59.04",,,
"127","2019-08-10","09:03:05","17:10","58.278",,,
"127","2019-08-10","09:03:05","17:20","57.516",,,
"127","2019-08-10","09:03:05","17:30","56.815",,,
"127","2019-08-10","09:03:05","17:40","55.778",,,
"127","2019-08-10","09:03:05","17:50","54.955",,,
"127","2019-08-10","09:03:05","18:00","53.98",,,
"127","2019-08-10","09:03:05","18:10","52.822",,,
"127","2019-08-10","09:03:05","18:20","51.786",,,
"127","2019-08-10","09:03:05","18:30","51.237",,,
"127","2019-08-10","09:03:05","18:40","50.231",,,
"127","2019-08-10","09:03:05","18:50","48.92",,,
"127","2019-08-10","09:03:05","19:00","48.036",,,
"127","2019-08-10","09:03:05","19:10","47.457",,,
"127","2019-08-10","09:03:05","19:20","46.787",,,
"127","2019-08-10","09:03:05","19:30","45.659",,,
"127","2019-08-10","09:03:05","19:40","44.592",,,
"127","2019-08-10","09:03:05","19:50","43.221",,,
"127","2019-08-10","09:03:05","20:00","42.642",,,
"127","2019-08-10","09:03:05","20:10","42.398",,,
"127","2019-08-10","09:03:05","20:20","41.209",,,
"127","2019-08-10","09:03:05","20:30","40.325",,,
"127","2019-08-10","09:03:05","20:40","39.045",,,
"127","2019-08-10","09:03:05","20:50","38.557",,,
"127","2019-08-10","09:03:05","21:00","37.765",,,
"127","2019-08-10","09:03:05","21:10","36.789",,,
"127","2019-08-10","09:03:05","21:20","36.241",,,
"127","2019-08-10","09:03:05","21:30","35.57",,,
"127","2019-08-10","09:03:05","21:40","35.174",,,
"127","2019-08-10","09:03:05","21:50","34.93","26.667",,
"127","2019-08-10","09:03:05","22:00","34.534",,,
"127","2019-08-10","09:03:05","22:10","34.9",,,
"127","2019-08-10","09:03:05","22:20","35.997",,,
"127","2019-08-10","09:03:05","22:30","35.204",,,
"127","2019-08-10","09:03:05","22:40","34.32",,,
"127","2019-08-10","09:03:05","22:50","34.107",,,
"127","2019-08-10","09:03:05","23:00","35.082",,,
"127","2019-08-10","09:03:05","23:10","34.991",,,
"127","2019-08-10","09:03:05","23:20","35.052",,,
"127","2019-08-10","09:03:05","23:30","35.204",,,
"127","2019-08-10","09:03:05","23:40","35.601",,,
"127","2019-08-10","09:03:05","23:50","35.875",,,
"127","2019-08-10","09:03:05","24:00","35.844",,,
"127","2019-08-10","09:03:05","24:10","35.509",,,
"127","2019-08-10","09:03:05","24:20","34.656",,,
"127","2019-08-10","09:03:05","24:30","34.26",,,
"127","2019-08-10","09:03:05","24:40","33.01",,,
"127","2019-08-10","09:03:05","24:50","32.827",,,
"127","2019-08-10","09:03:05","25:00","32.37",,,
"127","2019-08-10","09:03:05","25:10","31.303",,,
"127","2019-08-10","09:03:05","25:20","30.907",,,
"127","2019-08-10","09:03:05","25:30","31.394",,,
"127","2019-08-10","09:03:05","25:40","31.212",,,
"127","2019-08-10","09:03:05","25:50","31.09",,,
"127","2019-08-10","09:03:05","26:00","31.272",,,
"127","2019-08-10","09:03:05","26:10","31.425",,,
"127","2019-08-10","09:03:05","26:20","31.425",,,
"127","2019-08-10","09:03:05","26:30","31.12",,,
"127","2019-08-10","09:03:05","26:40","30.998",,,
"127","2019-08-10","09:03:05","26:50","30.663",,,
"127","2019-08-10","09:03:05","27:00","29.809",,,
"127","2019-08-10","09:03:05","27:10","29.108",,,
"127","2019-08-10","09:03:05","27:20","28.804",,,
"127","2019-08-10","09:03:05","27:30","28.194",,,
"127","2019-08-10","09:03:05","27:40","27.28",,,
"127","2019-08-10","09:03:05","27:50","27.341",,,
"127","2019-08-10","09:03:05","28:00","25.817",,,
"127","2019-08-10","09:03:05","28:10","25.39","27.222",,
"127","2019-08-10","09:03:05","28:20","24.628",,,
"127","2019-08-10","09:03:05","28:30","23.988",,,
"127","2019-08-10","09:03:05","28:40","24.079",,,
"127","2019-08-10","09:03:05","28:50","23.744",,,
"127","2019-08-10","09:03:05","29:00","24.079",,,
"127","2019-08-10","09:03:05","29:10","23.866",,,
"127","2019-08-10","09:03:05","29:20","23.988",,,
"127","2019-08-10","09:03:05","29:30","23.805",,,
"127","2019-08-10","09:03:05","29:40","24.171",,,
"127","2019-08-10","09:03:05","29:50","23.988",,,
"127","2019-08-10","09:03:05","30:00","22.951",,,
"127","2019-08-10","09:03:05","30:10","22.037",,,
"127","2019-08-10","09:03:05","30:20","21.336",,,
"127","2019-08-10","09:03:05","30:30","21.092",,,
"127","2019-08-10","09:03:05","30:40","20.422",,,
"127","2019-08-10","09:03:05","30:50","19.538",,,
"127","2019-08-10","09:03:05","31:00","19.202",,,
"127","2019-08-10","09:03:05","31:10","18.867",,,
"127","2019-08-10","09:03:05","31:20","18.654",,,
"127","2019-08-10","09:03:05","31:30","18.41",,,
"127","2019-08-10","09:03:05","31:40","18.075",,,
"127","2019-08-10","09:03:05","31:50","17.526",,,
"127","2019-08-10","09:03:05","32:00","17.038",,,
"127","2019-08-10","09:03:05","32:10","16.794",,,
"127","2019-08-10","09:03:05","32:20","15.575",,,
"127","2019-08-10","09:03:05","32:30","15.545",,,
"127","2019-08-10","09:03:05","32:40","15.636",,,
"127","2019-08-10","09:03:05","32:50","15.392",,,
"127","2019-08-10","09:03:05","33:00","15.484",,,
"127","2019-08-10","09:03:05","33:10","15.697",,,
"127","2019-08-10","09:03:05","33:20","15.606",,,
"127","2019-08-10","09:03:05","33:30","15.514",,,
"127","2019-08-10","09:03:05","33:40","15.331",,,
"127","2019-08-10","09:03:05","33:50","15.057",,,
"127","2019-08-10","09:03:05","34:00","14.905",,,
"127","2019-08-10","09:03:05","34:10","14.661",,,
"127","2019-08-10","09:03:05","34:20","15.118",,,
"127","2019-08-10","09:03:05","34:30","14.844",,,
"127","2019-08-10","09:03:05","34:40","15.118","27.778",,
"127","2019-08-10","09:03:05","34:50","15.179",,,
"127","2019-08-10","09:03:05","35:00","14.905",,,
"127","2019-08-10","09:03:05","35:10","15.423",,,
"127","2019-08-10","09:03:05","35:20","15.819",,,
"127","2019-08-10","09:03:05","35:30","15.545",,,
"127","2019-08-10","09:03:05","35:40","15.301",,,
"127","2019-08-10","09:03:05","35:50","15.636",,,
"127","2019-08-10","09:03:05","36:00","15.575",,,
"127","2019-08-10","09:03:05","36:10","15.575",,,
"127","2019-08-10","09:03:05","36:20","15.85",,,
"127","2019-08-10","09:03:05","36:30","15.453",,,
"127","2019-08-10","09:03:05","36:40","15.27",,,
"127","2019-08-10","09:03:05","36:50","15.453",,,
"127","2019-08-10","09:03:05","37:00","15.331",,,
"127","2019-08-10","09:03:05","37:10","15.331",,,
"127","2019-08-10","09:03:05","37:20","15.636",,,
"127","2019-08-10","09:03:05","37:30","15.331",,,
"127","2019-08-10","09:03:05","37:40","15.149",,,
"127","2019-08-10","09:03:05","37:50","15.484",,,
"127","2019-08-10","09:03:05","38:00","16.093",,,
"127","2019-08-10","09:03:05","38:10","16.551",,,
"127","2019-08-10","09:03:05","38:20","16.581",,,
"127","2019-08-10","09:03:05","38:30","16.49",,,
"127","2019-08-10","09:03:05","38:40","16.825",,,
"127","2019-08-10","09:03:05","38:50","16.673",,,
"127","2019-08-10","09:03:05","39:00","16.246",,,
"127","2019-08-10","09:03:05","39:10","16.002",,,
"127","2019-08-10","09:03:05","39:20","15.88",,,
"127","2019-08-10","09:03:05","39:30","15.758",,,
"127","2019-08-10","09:03:05","39:40","14.783",,,
"127","2019-08-10","09:03:05","39:50","14.722",,,
"127","2019-08-10","09:03:05","40:00","14.265",,,
"127","2019-08-10","09:03:05","40:10","13.228",,,
"127","2019-08-10","09:03:05","40:20","12.344",,,
"127","2019-08-10","09:03:05","40:30","11.43",,,
"127","2019-08-10","09:03:05","40:40","10.363",,,
"127","2019-08-10","09:03:05","40:50","9.845",,,
"127","2019-08-10","09:03:05","41:00","9.144",,,
"127","2019-08-10","09:03:05","41:10","9.022",,,
"127","2019-08-10","09:03:05","41:20","9.174",,,
"127","2019-08-10","09:03:05","41:30","9.022",,,
"127","2019-08-10","09:03:05","41:40","8.992",,,
"127","2019-08-10","09:03:05","41:50","9.053",,,
"127","2019-08-10","09:03:05","42:00","9.144",,,
"127","2019-08-10","09:03:05","42:10","9.449",,,
"127","2019-08-10","09:03:05","42:20","9.205",,,
"127","2019-08-10","09:03:05","42:30","9.418",,,
"127","2019-08-10","09:03:05","42:40","9.174",,,
"127","2019-08-10","09:03:05","42:50","9.571",,,
"127","2019-08-10","09:03:05","43:00","10.119",,,
"127","2019-08-10","09:03:05","43:10","9.693",,,
"127","2019-08-10","09:03:05","43:20","9.388",,,
"127","2019-08-10","09:03:05","43:30","9.296",,,
"127","2019-08-10","09:03:05","43:40","9.266",,,
"127","2019-08-10","09:03:05","43:50","9.388",,,
"127","2019-08-10","09:03:05","44:00","9.205",,,
"127","2019-08-10","09:03:05","44:10","9.418",,,
"127","2019-08-10","09:03:05","44:20","8.9",,,
"127","2019-08-10","09:03:05","44:30","9.144",,,
"127","2019-08-10","09:03:05","44:40","9.571",,,
"127","2019-08-10","09:03:05","44:50","9.449",,,
"127","2019-08-10","09:03:05","45:00","9.266",,,
"127","2019-08-10","09:03:05","45:10","9.296",,,
"127","2019-08-10","09:03:05","45:20","9.144",,,
"127","2019-08-10","09:03:05","45:30","9.327",,,
"127","2019-08-10","09:03:05","45:40","9.51",,,
"127","2019-08-10","09:03:05","45:50","9.266",,,
"127","2019-08-10","09:03:05","46:00","9.114",,,
"127","2019-08-10","09:03:05","46:10","9.479",,,
"127","2019-08-10","09:03:05","46:20","9.388",,,
"127","2019-08-10","09:03:05","46:30","9.479",,,
"127","2019-08-10","09:03:05","46:40","9.449",,,
"127","2019-08-10","09:03:05","46:50","9.601",,,
"127","2019-08-10","09:03:05","47:00","9.114",,,
"127","2019-08-10","09:03:05","47:10","9.296",,,
"127","2019-08-10","09:03:05","47:20","8.961",,,
"127","2019-08-10","09:03:05","47:30","9.022",,,
"127","2019-08-10","09:03:05","47:40","8.412","28.333",,
"127","2019-08-10","09:03:05","47:50","7.132",,,
"127","2019-08-10","09:03:05","48:00","6.736",,,
"127","2019-08-10","09:03:05","48:10","6.37",,,
"127","2019-08-10","09:03:05","48:20","6.431",,,
"127","2019-08-10","09:03:05","48:30","6.248",,,
"127","2019-08-10","09:03:05","48:40","6.218",,,
"127","2019-08-10","09:03:05","48:50","5.944",,,
"127","2019-08-10","09:03:05","49:00","5.608",,,
"127","2019-08-10","09:03:05","49:10","6.37",,,
"127","2019-08-10","09:03:05","49:20","6.462",,,
"127","2019-08-10","09:03:05","49:30","6.309",,,
"127","2019-08-10","09:03:05","49:40","6.523",,,
"127","2019-08-10","09:03:05","49:50","6.218",,,
"127","2019-08-10","09:03:05","50:00","6.005",,,
"127","2019-08-10","09:03:05","50:10","6.401",,,
"127","2019-08-10","09:03:05","50:20","6.523",,,
"127","2019-08-10","09:03:05","50:30","6.492",,,
"127","2019-08-10","09:03:05","50:40","6.309",,,
"127","2019-08-10","09:03:05","50:50","6.34",,,
"127","2019-08-10","09:03:05","51:00","6.431",,,
"127","2019-08-10","09:03:05","51:10","6.431",,,
"127","2019-08-10","09:03:05","51:20","6.34",,,
"127","2019-08-10","09:03:05","51:30","6.523",,,
"127","2019-08-10","09:03:05","51:40","5.578",,,
"127","2019-08-10","09:03:05","51:50","6.218",,,
"127","2019-08-10","09:03:05","52:00","6.218",,,
"127","2019-08-10","09:03:05","52:10","6.126",,,
"127","2019-08-10","09:03:05","52:20","6.066",,,
"127","2019-08-10","09:03:05","52:30","6.126",,,
"127","2019-08-10","09:03:05","52:40","6.248",,,
"127","2019-08-10","09:03:05","52:50","6.157",,,
"127","2019-08-10","09:03:05","53:00","6.218",,,
"127","2019-08-10","09:03:05","53:10","6.37",,,
"127","2019-08-10","09:03:05","53:20","6.218",,,
"127","2019-08-10","09:03:05","53:30","6.005",,,
"127","2019-08-10","09:03:05","53:40","6.066",,,
"127","2019-08-10","09:03:05","53:50","6.218",,,
"127","2019-08-10","09:03:05","54:00","6.279",,,
"127","2019-08-10","09:03:05","54:10","6.401",,,
"127","2019-08-10","09:03:05","54:20","6.34",,,
"127","2019-08-10","09:03:05","54:30","6.37",,,
"127","2019-08-10","09:03:05","54:40","6.34",,,
"127","2019-08-10","09:03:05","54:50","6.645",,,
"127","2019-08-10","09:03:05","55:00","6.523",,,
"127","2019-08-10","09:03:05","55:10","6.553",,,
"127","2019-08-10","09:03:05","55:20","6.248",,,
"127","2019-08-10","09:03:05","55:30","6.34",,,
"127","2019-08-10","09:03:05","55:40","6.279",,,
"127","2019-08-10","09:03:05","55:50","6.096",,,
"127","2019-08-10","09:03:05","56:00","6.645",,,
"127","2019-08-10","09:03:05","56:10","6.066",,,
"127","2019-08-10","09:03:05","56:20","6.066",,,
"127","2019-08-10","09:03:05","56:30","6.187",,,
"127","2019-08-10","09:03:05","56:40","6.126",,,
"127","2019-08-10","09:03:05","56:50","6.279",,,
"127","2019-08-10","09:03:05","57:00","6.279",,,
"127","2019-08-10","09:03:05","57:10","6.431",,,
"127","2019-08-10","09:03:05","57:20","6.309",,,
"127","2019-08-10","09:03:05","57:30","6.187",,,
"127","2019-08-10","09:03:05","57:40","6.492",,,
"127","2019-08-10","09:03:05","57:50","6.248",,,
"127","2019-08-10","09:03:05","58:00","6.218",,,
"127","2019-08-10","09:03:05","58:10","6.248",,,
"127","2019-08-10","09:03:05","58:20","6.218",,,
"127","2019-08-10","09:03:05","58:30","6.34",,,
"127","2019-08-10","09:03:05","58:40","6.218",,,
"127","2019-08-10","09:03:05","58:50","6.279",,,
"127","2019-08-10","09:03:05","59:00","6.34",,,
"127","2019-08-10","09:03:05","59:10","6.309",,,
"127","2019-08-10","09:03:05","59:20","6.066",,,
"127","2019-08-10","09:03:05","59:30","6.279",,,
"127","2019-08-10","09:03:05","59:40","6.248",,,
"127","2019-08-10","09:03:05","59:50","6.37",,,
"127","2019-08-10","09:03:05","60:00","6.279",,,
"127","2019-08-10","09:03:05","60:10","6.187",,,
"127","2019-08-10","09:03:05","60:20","6.309",,,
"127","2019-08-10","09:03:05","60:30","6.005",,,
"127","2019-08-10","09:03:05","60:40","6.066",,,
"127","2019-08-10","09:03:05","60:50","5.944",,,
"127","2019-08-10","09:03:05","61:00","6.187",,,
"127","2019-08-10","09:03:05","61:10","6.157",,,
"127","2019-08-10","09:03:05","61:20","6.279",,,
"127","2019-08-10","09:03:05","61:30","6.279",,,
"127","2019-08-10","09:03:05","61:40","5.913",,,
"127","2019-08-10","09:03:05","61:50","5.883",,,
"127","2019-08-10","09:03:05","62:00","6.157",,,
"127","2019-08-10","09:03:05","62:10","6.218",,,
"127","2019-08-10","09:03:05","62:20","6.187",,,
"127","2019-08-10","09:03:05","62:30","6.401",,,
"127","2019-08-10","09:03:05","62:40","6.431",,,
"127","2019-08-10","09:03:05","62:50","6.523",,,
"127","2019-08-10","09:03:05","63:00","6.431",,,
"127","2019-08-10","09:03:05","63:10","6.462",,,
"127","2019-08-10","09:03:05","63:20","6.37",,,
"127","2019-08-10","09:03:05","63:30","6.37",,,
"127","2019-08-10","09:03:05","63:40","6.309",,,
"127","2019-08-10","09:03:05","63:50","6.431",,,
"127","2019-08-10","09:03:05","64:00","6.37",,,
"127","2019-08-10","09:03:05","64:10","6.431",,,
"127","2019-08-10","09:03:05","64:20","6.462",,,
"127","2019-08-10","09:03:05","64:30","6.218",,,
"127","2019-08-10","09:03:05","64:40","6.309",,,
"127","2019-08-10","09:03:05","64:50","6.492",,,
"127","2019-08-10","09:03:05","65:00","6.309",,,
"127","2019-08-10","09:03:05","65:10","6.187",,,
"127","2019-08-10","09:03:05","65:20","6.309",,,
"127","2019-08-10","09:03:05","65:30","6.553",,,
"127","2019-08-10","09:03:05","65:40","6.553",,,
"127","2019-08-10","09:03:05","65:50","6.584",,,
"127","2019-08-10","09:03:05","66:00","6.126",,,
"127","2019-08-10","09:03:05","66:10","6.279",,,
"127","2019-08-10","09:03:05","66:20","6.431",,,
"127","2019-08-10","09:03:05","66:30","6.401",,,
"127","2019-08-10","09:03:05","66:40","6.37",,,
"127","2019-08-10","09:03:05","66:50","6.187",,,
"127","2019-08-10","09:03:05","67:00","6.218",,,
"127","2019-08-10","09:03:05","67:10","6.157",,,
"127","2019-08-10","09:03:05","67:20","5.364",,,
"127","2019-08-10","09:03:05","67:30","4.907",,,
"127","2019-08-10","09:03:05","67:40","4.602",,,
"127","2019-08-10","09:03:05","67:50","4.389",,,
"127","2019-08-10","09:03:05","68:00","4.45",,,
"127","2019-08-10","09:03:05","68:10","4.328",,,
"127","2019-08-10","09:03:05","68:20","4.42",,,
"127","2019-08-10","09:03:05","68:30","4.602",,,
"127","2019-08-10","09:03:05","68:40","4.481",,,
"127","2019-08-10","09:03:05","68:50","4.511",,,
"127","2019-08-10","09:03:05","69:00","4.816",,,
"127","2019-08-10","09:03:05","69:10","4.694",,,
"127","2019-08-10","09:03:05","69:20","4.846",,,
"127","2019-08-10","09:03:05","69:30","4.785",,,
"127","2019-08-10","09:03:05","69:40","4.572",,,
"127","2019-08-10","09:03:05","69:50","4.359",,,
"127","2019-08-10","09:03:05","70:00","4.481",,,
"127","2019-08-10","09:03:05","70:10","4.542",,,
"127","2019-08-10","09:03:05","70:20","4.481",,,
"127","2019-08-10","09:03:05","70:30","4.755",,,
"127","2019-08-10","09:03:05","70:40","4.846",,,
"127","2019-08-10","09:03:05","70:50","4.237",,,
"127","2019-08-10","09:03:05","71:00","4.023",,,
"127","2019-08-10","09:03:05","71:10","3.932",,,
"127","2019-08-10","09:03:05","71:20","4.237",,,
"127","2019-08-10","09:03:05","71:30","4.42",,,
"127","2019-08-10","09:03:05","71:40","4.115",,,
"127","2019-08-10","09:03:05","71:50","4.023",,,
"127","2019-08-10","09:03:05","72:00","4.907",,,
"127","2019-08-10","09:03:05","72:10","4.602",,,
"127","2019-08-10","09:03:05","72:20","4.663",,,
"127","2019-08-10","09:03:05","72:30","4.633",,,
"127","2019-08-10","09:03:05","72:40","4.359",,,
"127","2019-08-10","09:03:05","72:50","3.658",,,
"127","2019-08-10","09:03:05","73:00","3.749",,,
"127","2019-08-10","09:03:05","73:10","3.81",,,
"127","2019-08-10","09:03:05","73:20","3.231",,,
"127","2019-08-10","09:03:05","73:30","3.018",,,
"127","2019-08-10","09:03:05","73:40","3.383",,,
"127","2019-08-10","09:03:05","73:50","3.139",,,
"127","2019-08-10","09:03:05","74:00","2.56",,,
"127","2019-08-10","09:03:05","74:10","2.896",,,
"127","2019-08-10","09:03:05","74:20","3.139",,,
"127","2019-08-10","09:03:05","74:30","3.231",,,
"127","2019-08-10","09:03:05","74:40","3.292",,,
"127","2019-08-10","09:03:05","74:50","3.444",,,
"127","2019-08-10","09:03:05","75:00","3.109",,,
"127","2019-08-10","09:03:05","75:10","2.804",,,
"127","2019-08-10","09:03:05","75:20","2.652",,,
"127","2019-08-10","09:03:05","75:30","2.377",,,
"127","2019-08-10","09:03:05","75:40","2.591",,,
"127","2019-08-10","09:03:05","75:50","2.987",,,
"127","2019-08-10","09:03:05","76:00","2.256",,,
"127","2019-08-10","09:03:05","76:10","1.676",,,
"127","2019-08-10","09:03:05","76:20","1.463",,,
"127","2019-08-10","09:03:05","76:30","0",,,
"127","2019-08-10","09:03:05","76:40","0",,,
"127","2019-08-10","09:03:05","76:50","0",,,
"127","2019-08-10","09:03:05","77:00","0",,,
"127","2019-08-10","09:03:05","77:10","0",,,
"127","2019-08-10","09:03:05","77:20","0","28.889",,
"128","2019-08-11","09:21:18","0:00","6.462","31.667",,
"128","2019-08-11","09:21:18","0:10","8.382",,,
"128","2019-08-11","09:21:18","0:20","10.333",,,
"128","2019-08-11","09:21:18","0:30","10.577","31.111",,
"128","2019-08-11","09:21:18","0:40","10.607",,,
"128","2019-08-11","09:21:18","0:50","10.15",,,
"128","2019-08-11","09:21:18","1:00","10.058",,,
"128","2019-08-11","09:21:18","1:10","10.211",,,
"128","2019-08-11","09:21:18","1:20","11.613",,,
"128","2019-08-11","09:21:18","1:30","11.735",,,
"128","2019-08-11","09:21:18","1:40","12.162",,,
"128","2019-08-11","09:21:18","1:50","12.497","30.556",,
"128","2019-08-11","09:21:18","2:00","13.106",,,
"128","2019-08-11","09:21:18","2:10","13.838",,,
"128","2019-08-11","09:21:18","2:20","14.112",,,
"128","2019-08-11","09:21:18","2:30","15.27",,,
"128","2019-08-11","09:21:18","2:40","15.331",,,
"128","2019-08-11","09:21:18","2:50","16.581","30.0",,
"128","2019-08-11","09:21:18","3:00","17.008",,,
"128","2019-08-11","09:21:18","3:10","17.374",,,
"128","2019-08-11","09:21:18","3:20","17.892",,,
"128","2019-08-11","09:21:18","3:30","18.532",,,
"128","2019-08-11","09:21:18","3:40","18.654",,,
"128","2019-08-11","09:21:18","3:50","19.629",,,
"128","2019-08-11","09:21:18","4:00","21.854","29.444",,
"128","2019-08-11","09:21:18","4:10","24.475",,,
"128","2019-08-11","09:21:18","4:20","26.609",,,
"128","2019-08-11","09:21:18","4:30","28.682",,,
"128","2019-08-11","09:21:18","4:40","30.785",,,
"128","2019-08-11","09:21:18","4:50","32.4",,,
"128","2019-08-11","09:21:18","5:00","34.168","28.889",,
"128","2019-08-11","09:21:18","5:10","35.966",,,
"128","2019-08-11","09:21:18","5:20","37.734",,,
"128","2019-08-11","09:21:18","5:30","39.837",,,
"128","2019-08-11","09:21:18","5:40","41.88",,,
"128","2019-08-11","09:21:18","5:50","44.196",,,
"128","2019-08-11","09:21:18","6:00","46.452",,,
"128","2019-08-11","09:21:18","6:10","48.28","28.333",,
"128","2019-08-11","09:21:18","6:20","50.383",,,
"128","2019-08-11","09:21:18","6:30","52.395",,,
"128","2019-08-11","09:21:18","6:40","54.59",,,
"128","2019-08-11","09:21:18","6:50","56.845",,,
"128","2019-08-11","09:21:18","7:00","58.887",,,
"128","2019-08-11","09:21:18","7:10","60.686",,,
"128","2019-08-11","09:21:18","7:20","62.575",,,
"128","2019-08-11","09:21:18","7:30","64.8","27.778",,
"128","2019-08-11","09:21:18","7:40","67.117",,,
"128","2019-08-11","09:21:18","7:50","69.433",,,
"128","2019-08-11","09:21:18","8:00","71.232",,,
"128","2019-08-11","09:21:18","8:10","72.299","27.222",,
"128","2019-08-11","09:21:18","8:20","74.127",,,
"128","2019-08-11","09:21:18","8:30","76.627",,,
"128","2019-08-11","09:21:18","8:40","78.669",,,
"128","2019-08-11","09:21:18","8:50","80.742",,,
"128","2019-08-11","09:21:18","9:00","82.845",,,
"128","2019-08-11","09:21:18","9:10","84.765",,,
"128","2019-08-11","09:21:18","9:20","86.502",,,
"128","2019-08-11","09:21:18","9:30","88.301",,,
"128","2019-08-11","09:21:18","9:40","89.703","26.667",,
"128","2019-08-11","09:21:18","9:50","90.952",,,
"128","2019-08-11","09:21:18","10:00","91.775",,,
"128","2019-08-11","09:21:18","10:10","92.202",,,
"128","2019-08-11","09:21:18","10:20","92.172",,,
"128","2019-08-11","09:21:18","10:30","92.019",,,
"128","2019-08-11","09:21:18","10:40","92.385",,,
"128","2019-08-11","09:21:18","10:50","92.812","26.111",,
"128","2019-08-11","09:21:18","11:00","92.324",,,
"128","2019-08-11","09:21:18","11:10","92.629",,,
"128","2019-08-11","09:21:18","11:20","92.934",,,
"128","2019-08-11","09:21:18","11:30","93.086",,,
"128","2019-08-11","09:21:18","11:40","92.903",,,
"128","2019-08-11","09:21:18","11:50","93.147",,,
"128","2019-08-11","09:21:18","12:00","93.025",,,
"128","2019-08-11","09:21:18","12:10","92.964",,,
"128","2019-08-11","09:21:18","12:20","93.086",,,
"128","2019-08-11","09:21:18","12:30","93.086","25.556",,
"128","2019-08-11","09:21:18","12:40","93.269",,,
"128","2019-08-11","09:21:18","12:50","93.299",,,
"128","2019-08-11","09:21:18","13:00","92.934",,,
"128","2019-08-11","09:21:18","13:10","93.208",,,
"128","2019-08-11","09:21:18","13:20","93.147",,,
"128","2019-08-11","09:21:18","13:30","92.568",,,
"128","2019-08-11","09:21:18","13:40","92.415",,,
"128","2019-08-11","09:21:18","13:50","91.928","25.0",,
"128","2019-08-11","09:21:18","14:00","91.074",,,
"128","2019-08-11","09:21:18","14:10","90.251",,,
"128","2019-08-11","09:21:18","14:20","89.184",,,
"128","2019-08-11","09:21:18","14:30","88.057",,,
"128","2019-08-11","09:21:18","14:40","87.051",,,
"128","2019-08-11","09:21:18","14:50","85.801",,,
"128","2019-08-11","09:21:18","15:00","85.07",,,
"128","2019-08-11","09:21:18","15:10","83.85",,,
"128","2019-08-11","09:21:18","15:20","83.21",,,
"128","2019-08-11","09:21:18","15:30","82.144",,,
